-3112,-2571
-2366,-1755
-3123,-1620
-3123,-1576
-3171,-2274
-3160,-1942
-3171,-1941
-3375,-1576
-3034,-1620
-3034,-1576
-2698,-1604
-2267,-692
-1324,-1163
-1879,-1181
-2267,14
-1885,927
-1836,927
-1766,810
-1766,597
-1766,480
-1766,615
-1620,415
-1614,315
-1614,166
-1355,315
-1355,174
-1355,166
-1355,615
-1345,737
-1217,737
-1066,810
-1836,1369
-1217,1369
-1885,1179
-1836,1179
-1501,810
-1501,315
-1501,615
-1059,174
-1059,166




Solution Part 1: 1225
